3	0.3	0.26	0.4099999999999999	6.23	
10	0.30999999999999994	0.25	0.38000000000000006	6.7	
100	1.16	0.8099999999999999	5.029999999999999	36.76	
1000	48.53	38.43	66.96	3007.85	
