3	0.3500000000000001	0.29	0.34000000000000014	6.41	
10	0.11999999999999993	0.16999999999999998	0.36	6.8	
100	0.9400000000000001	0.36000000000000004	1.9799999999999998	37.09	
1000	41.64	7.24	52.45	781.04	
